"review_id","user_id","business_id","stars","useful","funny","cool","text","date","user_name","user_review_count","user_yelping_since","user_average_stars","user_male","word_count","male"
"Jy1fBU01slks4LQFAaPn-w","C_l7X6idi8q30QY7SRWRaA","QquRjeL-9ViL_u44j-4Q_A",5,3,5,2,"You know, people who review Seoul Food poorly are one of two things: 
1. stupid white people who don't know Korean food
2. rude customers who do something stupid

Because hands down, this is my favorite restaurant in the whole Boston area. We drive across town to come here now, and we come here for special occasions.  I would never, ever trust the culinary opinions of anyone who spoke poorly of this restaurant, because it would mean that they either don't know food or are the kind of people I wouldn't want to go out to eat with. Or both.","2008-06-15 13:56:24","Eve",227,"2007-03-30 19:17:01",4.05,0,101,0
"3vHwlnhEg5llzojwHsr9Qw","YCsBY46rwhNF5Vhfe1kmTw","V3gTJw0sjXvXKMRt3vCzmg",5,1,0,0,"My husband and I headed out of the suburbs for a night out in Cambridge. We enjoyed playing trivia games and puzzles together over drinks and delicious food.  I highly suggest this bar/restaurant.","2018-01-28 04:01:03","Lauren",4,"2016-09-27 20:11:19",5,0.0093,34,0
"xQOeE9wC-BdEd5cppVKORw","5D1EkInaU972L1rtUGudCg","FPL-OV5Pk5RkMW3yrAzO3A",4,3,0,2,"my dad and i hit up this place before a movie one weeknight last winter. the place was empty so service was fast and friendly. we told them we were in a bit of a hurry and they were accomdating. 

the food was good but nothing out of the ordinary. the food was a bit greasy, but that was to be expected. my dad's soup was spicy as requested and there were smiles all around. 

as far as a quick meal before a movie or after work, i would say go for it. it is not a cheap chinese place, but will not break the bank either.","2007-09-10 01:51:58","Deepa",343,"2006-10-30 16:01:45",4.01,0,108,0
"an-8Ai8dUeMoLWBPH3MRHw","SHz7TX5J3um3DoYZQAm4CA","DgxdmF0mZef3SZSdMpJdEw",5,2,0,1,"Laid back, chill vibe, good sandwiches & coffee, lots of outlets to plug your computer in, huge tea selection, cool art, sells the New York Times and located a little off of the beaten path.  I couldn't find anything not to like about this place if I tried.","2011-06-17 14:41:19","Lauren",32,"2010-07-01 00:23:26",4.39,0.0093,48,0
"bq0axH9ZGYzO7pyHvjDNkg","dUGFTxFnrXdeRYTjpMlVuw","5Gff_qqkRB8c4vexsaxFUA",3,0,0,0,"Very fast service, decent chinese food and decent atmosphere.  The spring rolls were hot, fresh and tasty.  Shu mai was also good.  Beef and broccoli, general gau chicken and shrimp with macadamia nuts were all good.  Price was a little steep ($10-12 for each entree which seemed to serve 2 people) but its a nicer Chinese restaurant so i guess you pay a bit more.  I would come back.","2012-04-17 05:01:10","Cee",15,"2008-10-18 16:19:20",3.2,0,67,0
"jwzBgmek9J8c3v485Tk7BQ","vOG9YFFFn_OMyItk4WEebw","5Gff_qqkRB8c4vexsaxFUA",3,0,0,0,"Not a bad option for lunch. I came here on a school function so I did not see how much it cost, but the food selection wasn't too bad. 
Some hilights include chicken skewers, curry fish, shrimp, veggies, tempura veggies, California rolls, and some fruits and cakes for dessert. Not a to-die-for kind of place, but not bad when you want Chinese food and variety. 
My favorite is that they have chocolate fortune cookies! =] 

Side note: if you drive, the parking lot is ACROSS the street from the actual restaurant.","2010-09-17 18:06:45","Judy",756,"2009-06-29 03:20:10",3.82,0.0027,93,0
"6sin6p1_1waj27WQA2IO7Q","w-4nQ-PHW_U8CCR0S1jT_w","5Gff_qqkRB8c4vexsaxFUA",3,0,0,0,"Not bad for a white-ified Chinese restaurant! The food quality is good and the ambiance is inviting to your non-Asian friends. I'd recommend the fried rices, noodles, and an assortment of the appetizers. I haven't had a wrong dish yet.","2012-01-17 21:40:04","Priscilla",622,"2008-08-25 18:59:47",3.69,0.0021,44,0
"Aaty1ZfevshlmpYYkd_xbA","dGLwGRINNOfFjI7IzNyIcA","FPL-OV5Pk5RkMW3yrAzO3A",4,2,1,1,"I recently changed my rating from five to four stars, because I went back and had some different menu items that were not quite as good.  I think my five-star rating might also have been a result of my server's totally hot ass.  Nonetheless, my original review below is still appropriate:

My roommate and I wandered into this place when Cambridge Brewing was overflowing with people and we had a movie to catch in an hour.  What an experience!

Completely refreshing menu (sorry, no Gen Tso's Chicken here), serene atmosphere, attentive staff...  My roommate lived in China for several years and this was the best Chinese meal he's had in the US.  I completely agree, this may be the finest Chinese I've ever sampled.

I think Allix T. was expecting something like Avalon--I can understand her disappointment.  I will be returning to Anise very soon.","2007-01-26 15:38:02","Daniel",147,"2006-11-04 05:18:50",3.36,0.9954,151,1
"idB70t-b9f-pkCMnIXIHuA","Fw-uhAI4c84pLzCCKpN4bg","oxmZUKcbHaTR30DydXNDtQ",4,0,0,0,"Came here for the $1 oyster specials. They were the Wellfleet, East Coast oysters are on the briny side, which I love. Service was quick and polite. The happy hour portions are the same as the regular house appetizers so we got a good amount of apps and then ordered some steak tips. Overall all the food was good. Fried calamari was a bit overfried but I think it's their batter. 

They have a long list of different draft beers and a nice atmosphere to just enjoy a quiet meal.","2018-07-21 03:10:15","Winnie",37,"2009-12-26 06:34:44",3.95,0.0071,90,0
"X_4pge-X7F_yPghWXMRHdw","rzcDeF_ijvEe_h0sh-md_A","V3gTJw0sjXvXKMRt3vCzmg",2,1,0,0,"If you love 7 to 10 dollar 13 ounce drafts and a cutesie-poo theme, this is the place for you.","2018-07-12 23:58:19","Matt",5,"2012-07-07 17:38:10",3.5,0.9997,18,1
"lwqYxwT3eoskjMZIzM1-ww","Q1Ze_wyfYwZ42qp7MniZDA","QxYkqX7HJ8pmIQA4zv-1Nw",4,0,0,0,"I stopped by recently with my wife and baby to check out this new Chinese restaurant.  I was not disappointed.  The food was tasty and the service was prompt.  I would definitely go back.","2015-02-23 00:15:34","Wyatt",21,"2008-09-26 16:22:56",4.19,0.9978,34,1
"WAuA3IG3tHaBfLluEA51kA","mQ4jPzd2xBbN7EtXXfexig","QxYkqX7HJ8pmIQA4zv-1Nw",5,1,0,0,"The bubbling fish could be the best dish I've ever had. Period. Like flavorful butter. My wife loved the salt and pepper shrimp. Wow! Great place. Cabbage with dried shrimp fabulous. Peking ravioli great. Can't believe anyone could say anything negative about this place.","2014-12-25 18:09:43","michael",9,"2011-04-02 03:07:01",4.56,0.9947,46,1
"o0rgMNlvsh4g7Zw61dtp3g","AOVv7O3jf0IFjQO7-tdQfg","FPL-OV5Pk5RkMW3yrAzO3A",5,3,0,2,"This is not meant to be a swinging bar but rather a really fantastic place to eat - If you want to go to a really trendy, hot spot - then go to a crowded bar - don't go to a restaurant and get pissed that it is - well - a restaurant.  I have thoroughly enjoyed every meal I have had here - and also appreciate that I can get in without a fuss and can hear my friends when we dine here as a group.

I find the food absolutely wonderful - the last time I was there was in May.  I also especially love their tea, which is served in a glass tea pot and opens as a flower...it is artistic as well as wonderfully yummy.  I agree that the food is not typical or Americanized - but that is one of the things I liked about it...also, they have a sister restaurant in Medford, and I think this restaurant beats Medford out - which was previously a favorite.

I also like that I can park at the garage and get a validation - so, it is easy to get here and get out...

I do understand why some people would be freaked out that there are few people there...I can say from my experiences eating there that it is not in any way indicative of bad food - just perhaps bad marketing.  So, I hope it picks up - because I love to eat here, and I want them to stay around for a while.","2007-07-19 02:15:37","Maggie",73,"2007-06-15 01:45:13",3.49,0.0015,251,0
"mpP2jCcz71I6ms8BV25wMg","lKZycMk1kDmnEeVcnc_wtA","eoPQPSlbhHrxP0Ev5KSqhg",3,0,0,0,"I feel ambivalent about this.  I give 4 stars for the tea and 0 for the ""Fusion Rolls.""   The tea is good - if you've never had bubble tea before you'll probably rave about it, it's pretty fun to drink/eat.  Their version can be a bit of a sugary slurry for my taste, but on the whole, not bad.  I get it regularly as I work nearby.

The ""Fusion Rolls"", at least the one I have tried, was terrible.  There were crunchy bits of rice in it.  The roll was too big to eat in one bite, but so sloppily put together thant it disintegrated after the first nibble.  To top it off, the ""Tuna"" in the roll tasted like it came from a can.  Truly disgusting.  I know they have a sign up that says ""Like sushi but without the raw fish"" (note: to me this is like saying ""like a day without sunshine.""  why bother?), but since I saw ""tuna"", I assumed they were making an exception and making sushi today.  Clearly not the case.  It was hard to choke down, and I'm sticking to the tea from now on.","2010-09-16 00:34:17","Eric",13,"2009-05-02 19:06:41",3.46,0.9947,194,1
"CKInppDNXIX86JFQPBXR_w","pW9LvtC-hZ0PRAOUn7aZ2A","FPL-OV5Pk5RkMW3yrAzO3A",4,3,0,1,"A very nice and relaxing environment. Very tasty spicy szechuan which was plated beautifully. Pork dumplings w. rice vinagar were delicious! Food was very clean and not greasy. Loved the spicy chicken with cucumbers. An very attentive cute waiter. It was a holiday and was mid afternoon and no other customers. Not sure as of why.
Poor bathroom which is in some scary basement. 
Boo for charging $10 for a pot of oolong tea.","2007-04-16 21:18:44","Matthew",2171,"2006-05-16 16:20:38",3.53,0.9962,73,1
"PDS9JP7XVjNj1L_vRmSIhQ","8TKFZ93aM_ru6o7vRmU-xQ","V3gTJw0sjXvXKMRt3vCzmg",5,0,0,0,"My husband and I were in town from Baltimore (a self proclaimed foodie city) visiting family and stumbled upon this place while looking for a cozy spot to grab a bite and some drinks. Sometimes things just happen for the right reason! We were seated immediately (even though they were quite busy, it was a Saturday night) and our drinks were out in seconds! The staff was super attentive and made sure everything was to our liking, the drinks were delicious and we never went without, and the food!!!! Wow!!! The small dishes were perfect for my husband and I to share and get a little bite of everything!! And the games at the table were the perfect way for us to actually put our phones away and spend time with each other!!!! Amazing place to reconnect with friends in a casual atmosphere that serves up some bangin food at a reasonable price!!! Highly recommend!","2018-04-01 02:23:45","Rebecca",2,"2015-08-19 20:20:04",5,0.0027,155,0
"tpQPbGSOuOGcgO_FXpObIg","qtt6NKz9YKTW4V-rQeJRVw","V3gTJw0sjXvXKMRt3vCzmg",4,0,0,0,"It's like they did some focus groups on Millennials and figured out exactly what they wanted.  For the most part they nailed it.  Games/movies/scrabble theme throughout. Great food and drink menu.  Fish tacos with Chipotle slaw were flavorful, although tortilla was like cardboard.  Sliders were great.  Beer flight rocked.  My GFs cocktails all hit the spot.  Friendly service. Intellectual crowd.","2018-03-31 13:44:19","Rod",17,"2010-11-26 01:17:26",3.74,1,63,1
"RYmIRbV9vGGvIe1t6tPWcg","9PORio1L2rqXftuwkqRABw","xwFj4SGAGuomA05aIwW8WA",5,0,1,1,"This place just opened but is already in midseason form. We got small pizza - half North End (meatballs, italian sausage, mozz) and half veggie with summer squash, zucchini, and artichoke added - and it was phenomenal. You might consider offing yourself right after consuming one of these pizzas because your life will only be downhill from there. Phenomenal.

No alcohol yet - liquor license pending.","2016-01-01 21:34:12","Dave",83,"2010-06-28 02:17:13",4.11,0.9985,63,1
"-4__c8Y--5P58bT4NWlWjw","Le0cuMhZrPOGSvc9QQffsw","xwFj4SGAGuomA05aIwW8WA",5,1,0,1,"best pizza in Cambridge bar none

delicious and healthy thin crust made with fresh dough

I like the Swellesley","2016-08-23 17:36:30","John",20,"2014-02-16 02:46:32",4.4,0.9961,19,1
"cJ0LXaPXxqodq5QMpxyWDw","Sf2TR1C0Zlty2vaYzl1Byw","QquRjeL-9ViL_u44j-4Q_A",1,6,2,2,"Extremely mediocre Korean food.   

I worked a block from this place for a while, so I decided to stop in.  The one time I went here, I ordered beef okdol bi bim bab, my Korean staple.  I *love* bi bim bab.  Beef + egg + veggies + rice + hot sauce + soy sauce = spicy salty sexiness.  Well, this stuff just wasn't very good.  It wasn't served hot enough.  The quality of the ingredients just wasn't up to par and left me feeling very underwhelmed.  One of the foods of my dreams should never leave me underwhelmed.

The atmosphere is crappy.  I actually wasn't lucky enough to experience the server's beotchitude, I think she may have even liked me.  But she did sit there staring at me, which I wasn't lovin'  You want to take a picture or something.  The only time she really looked away is when I needed a refill of my dirty plastic water.  Nothing like some lukewarm water graciously devoid of ice to enjoy spicy food.  And by enjoy, I mean push underwhelming food over the edge to moderately nauseating.  Adding to the nausea is the general grubbiness of the place.

Honestly, I left this place feeling like a sucker.  Little hole in the wall Korean places shouldn't cost this much!  They should be priced like the much tastier Korean food in the Porter exchange just a block away.  And call me inauthentic or whatever for liking Korean food at a Thai restaurant, but I prefer the bi bim bab at Spice and Rice.  Tastier, cheaper, and MUCH better service.  Glasses with ice refilled promptly.  No weird staring.  

I would give this place 2 stars based on food, but the lack of cleanliness and too-high prices knock it down to 1 star.","2007-10-29 01:54:18","Orly",280,"2007-09-29 22:28:37",3.51,0,297,0
"hrgXnE0sFXWLs0xfkTkPsg","5_z832_o7ro4vl1jmA2OCw","DgxdmF0mZef3SZSdMpJdEw",4,0,0,0,"Sandwich is excellent!  Recommend Mt Auburn. You get a lot if meat.  It's a little pricey $9, but your are full at the end.  Interior is cozy and has music and cafe section.","2013-09-01 19:46:50","Ninja",319,"2010-04-25 19:29:32",3.11,0,33,0
"AXDSRgwm_kCVSaUCO8mdMg","gKAynECIv1R7OGj3AjPvFg","aDZFoFGgT1woBhD-zkIoLA",1,1,1,0,"We all know what Subway is supposed to serve and how it's supposed to taste.

This location SUCKS! The employees were sitting on the floor in the back room when we walked up, I should have walked away right then. 

The bread was dry and crumbly, the employees barely spoke to us and mumbled any questions they had and the place was just dirty, trash and dirty floors, would not go back. Ever.","2015-06-19 15:39:41","Elle",324,"2009-12-07 23:50:02",3.09,0,74,0
"IryLFkpXmVW4zBkai_wSfw","BtdG7sKcbzGascdD6stvKg","QquRjeL-9ViL_u44j-4Q_A",1,2,2,1,"I read the bad reviews and I gave this place the benefit of the doubt. The other cases were two people sharing appetizers, etc. 

But I planned to go with a group of 8 people who were all hungry and were all interested in trying Korean food. First of all, it was really expensive korean food, not that  much too it, and the lady kicked us out saying that we took up three tables which equals SIX spots and we still weren't allowed to order six entrees. Each person had to get a $20 entree. Koreans SHARE food, there's a lot of meat or food in one entree. She could've easily suggested to us to order six entrees, but no, she was ""losing business"" just by seating us because we didn't want to order EIGHT entrees. 

Horrible horrible customer service. I also saw her yell at another group telling them to go to hell because there were no more tables left. It was just so awful. It wasn't even busy. She was so rude and slammed our menus and took them out of our hands and told us to basically f*ck off. I felt so embarrassed to be korean and to bring my american friends over. It was very degrading and pathetic.","2007-03-25 09:38:54","gina",49,"2007-03-25 09:32:58",3.98,0.0025,216,0
"idiva5ezgt4VrwRnxP3pqg","7LaFixn8n2VyDAbPLUPTlQ","V3gTJw0sjXvXKMRt3vCzmg",3,0,0,0,"I love the use of puns on everything on the menu, but my experience has been sub par the few times I've been here. The cocktails are hit or miss, so I'd stick to beer or wine. Location is great but it's not the first place I'd go for food (and definitely not drinks).","2018-08-11 00:27:49","Madelein",55,"2010-07-15 22:33:45",4.02,0,58,0
"Kzve8yQDb59P4f1yVhk2OQ","9yzHD0x5srYlHBbuJROWFg","QquRjeL-9ViL_u44j-4Q_A",1,12,5,5,"I really hate to give a scathing review based on one experience, but I doubt I'm ever going back here again, and the story must be told.

I had just finished dinner at home when a friend called me up and wanted to talk and grab a bite. It was a quiet weekday night, around 8pm, and neither of us had been to Seoul Food, so we figured we'd give it a try - I wasn't hungry, but tea and a cup of soup wouldn't hurt. The place was half-empty, so we took a table for two by the door and poured over the menu. The menu had lots of options, but none of them appetizer-sized. No big deal, I thought, I'll get some tea, and maybe a dessert. My friend said he'd get the larger sized soup, and ask for an extra bowl so I could try some. Deal.

It took a long time to get waited on, but we had catching up to do, so it didn't bother us too much. When the man came over to take our order, my friend ordered the large soup, and asked for an extra bowl. He said, ""no, we don't do that."" Pause. 
Me: ""That's fine, don't worry about it."" 
Friend: ""So, I'll just have the soup, then."" 
Man: ""So, that's two soups?"" 
Me: ""No, it's okay, I'll just have some tea."" 
Man: ""No, you can't do that"" **What?** ""You can't do that. Two people, two meals."" 
Me: ""But I'm going to have some tea, and maybe later get some dessert."" 
Man: ""No, sorry."" 
Friend: ""You mean you aren't going to serve us?"" 
Man: ""Sorry.""

At which point, we're flabbergasted (mind you, the place still has at least 3 empty tables) and collect our things and leave. We went to the Thai place across the street, where my friend had an awesome curry, and I got my $3 appetizer soup. Sheesh.

Maybe I should applaud this place for keeping true to its standards and not buying into the American model for a service economy, but I still can't believe I got kicked out of a restaurant for only wanting tea!","2009-07-13 18:11:18","Katie",161,"2008-08-28 17:39:28",4.09,0.002,378,0
"Y5ZEYI3vpZWozncIEUnPpg","QxeXCBv1Xi25TAzjpvM02g","4y49CSzDlkZB7nkyViZuzg",5,0,0,0,"This place is the best...why; because they have the best sicilian pizza in boston. AND they are open till 2AM. I have spent a lot of late nights here. The workers are funny to when you see them mess with first timers.","2011-02-11 02:20:43","Ben",5,"2010-04-13 18:37:45",2.63,0.996,43,1
"T2IIqyEnk7pzdX7MDWfTzQ","ruhzHmuMbBjmlKWs3Tw36w","V3gTJw0sjXvXKMRt3vCzmg",5,0,0,0,"This place is amazing. Great beer list, awesome cocktail menu, delicious food. AND the menu is full of puns, which hold a special place in my heart. Try the truffle fries, the buffalo cauliflower, and the tacos. And say hi to the owner, Pete, who is the man.","2018-04-10 23:44:31","Kristen",10,"2013-11-20 21:11:02",4,0.0089,48,0
"Tg0H7td2Vmys1HaqRjhsew","I1HLeG-WQRyRiraNapDo-g","aDZFoFGgT1woBhD-zkIoLA",3,0,0,0,"Five. Five dollar. Five dollar foot loooooongs! You all know the jingle by now, right?

What they probably don't tell you is that not ALL the foot-longs are five dollars. Only a few of them are (the basic cold cut ones), and the rest are specialty subs and cost a few bucks more. No biggie though. 

I like this Subway. Even though they are almost always packed, and they are super tiny, they are as efficient as a Chinese factory pumping out designer handbags. The assembly line here doesn't slow down regardless of what time of day it is. When you approach the counter, be ready to order -- what kind of sub do you want (check the menu)? What size (six inch? foot long?)? What kind of cheese? Do you want it toasted? What kind of veggies? What kind of dressing? Do you want to make it a meal and add a soda and chips/cookies/apples? Pay and then boom -- you're good to go. 

I had to dock them a star, because for the longest time, their soda machine was broken, so you had to get the cup from them, then walk across the way to Chutney's and fill up your soda from there. Um... AWKWARD. But, the soda machine is now fixed. No worries people, it only took two months. A little chink in the efficiency, but eh, we'll let that slide (pun intended - I'm allowed to joke though. I'm Chinese.).","2012-02-22 21:29:53","Anna",274,"2008-05-07 14:00:19",3.68,0.0029,251,0
"3-y41xK2Q6FecxGxVB6fow","0Xh1S5kv-TZOD26xHRtbIA","QquRjeL-9ViL_u44j-4Q_A",1,5,2,0,"I cannot speak for the food, but I can comment on the service.  We were told that the two of us could not share an appetizer and an entree, despite the fact that the entree was a large pot for around $15.00 and the restaurant was almost completely empty.  This restaurant is run as if it's in a different universe, one I don't belong in.","2010-02-19 17:25:30","Leo",57,"2009-05-28 13:43:18",2.81,0.9939,66,1
"TReVcnmR7aComU2W6kv2iQ","oq5zR5oqND0DOdYHxpFJDA","sYwiUHojCnVM7dZAhFWrmw",5,0,0,0,"Waffle Waffle Waffle must try. Coffee is absolutely fresh. Coffee + Waffle became my Sat/Sun routine. Staffs are very friendly. Love this place.","2017-06-14 23:59:55","Eva",15,"2012-02-23 17:00:58",3.31,0.0037,23,0
"K_aKJzrCRe72vuySobYVjA","A22bUW4KtNl_NN0d_s_4Sw","DgxdmF0mZef3SZSdMpJdEw",3,1,0,0,"Maybe it's just me, but I think Darwin's is good, but not great. Sure, fresh ingredients are good...and they do have yummy bread...but unfortunately, I think I could have gotten behind the line and both effectively and efficiently not only made my sandwich, but the four other people waiting in line with me before the girl made ONE. Now, I will concede that she might have been new, she could have been having a bad day...but it was my one and only experience here and I left feeling 1) jipped (it's flipping expensive) and 2) rushed (because I waited 15 minutes for a sandwich and had to get my butt to the train station ASAP). 

Over-priced sandwiches leave a bad taste in my mouth. Sorry Darwin's.","2009-09-29 02:15:19","Mindy",780,"2008-04-18 15:01:22",3.72,0.0015,131,0
"hir9TQqflXUhw_uEmO4veA","2ScLZNI2HODEU0HSEf187w","4y49CSzDlkZB7nkyViZuzg",5,0,0,0,"I always make time for Pinocchi's when I'm in harvard sq.  My favorite is their tomato and basil sicilian pizza..drooool.  The service is quick,  the prices rock and they are open late.  nuff said.","2008-03-07 22:17:58","Jes",29,"2006-09-29 13:31:14",4.07,1,37,1
"vJEtH4jD4DexdKLNMM3Auw","iUpMZjHmXPqc8O1Uy9boDg","eoPQPSlbhHrxP0Ev5KSqhg",4,0,0,0,"This is such a random spot in Kendall Square. I mean, if you come here on a Saturday night like I did. I'm pretty sure during the weekdays it's a normal food spot, but if you go at the time that I did, it's weird because it's in a desolate spot.

So the tea list is extensive, and since I always know what I want when I come to these kinds of establishments, I got my normal taro bubble tea. Hot. It was delicious because they totally used whole milk. Definitely a good place for bubble tea if you're in the Kendall Square area, but keep in mind it's on the creamy side in terms of milk teas.","2011-11-20 05:35:30","Stephanie",209,"2008-04-20 12:37:10",3.96,0.0034,124,0
"n1AHzf37rpXyAaHhSjpR_g","5enIBVqz2HKnCy8lPvVaqw","5Gff_qqkRB8c4vexsaxFUA",3,1,0,2,"After living in Porter Sq for over a year, I finally visited Changsho this past month. Parking is easy with a lot across the street (super rare), and the restaurant itself has a large capacity. 

We got hot and sour soup, some apps (didn't see prototypical chicken fingers on the menu), dumplings, and a main chicken dish. Overall, the flavors and portions were solid, so I would recommend. Also, pricing is fair, so if you are in the area I think it's worth getting a table.","2013-10-20 14:53:18","Nick",10,"2013-07-31 14:32:33",4.27,0.998,88,1
"Vh9qvwoO-razb4cpWgw1Vg","4pr5tdDuXCqM4y3SOTXBKQ","xwFj4SGAGuomA05aIwW8WA",2,0,0,0,"This one time I saw a cool sign outside Upper Crust. It was a reference to some meme drawn with chalk and pizza puns.

I was hungry, but you know, the kind of hungry where I'll have a slice of pizza right now, especially if it's some funky topping thing, like cauliflowers and such. So I go in and say, 'Hey, I'll have a slice of that cauliflower and such, it appears to be the special.' And they go, alright it'll be 5 minutes or so.

So 15 minutes go by and I see some dude order the same pizza, and then get the slice, eat it and leave. And I'm thinking, ok that guy looked chill, but where's my slice?

I go up and ask and they say 'Oh, sorry but we're all out of that pizza and here's a refund.' And then I walked out and pretended nothing ever happened.

2 stars because I got a refund without asking for it.","2017-11-25 22:37:20","Adil",8,"2013-07-04 17:22:55",3.75,1,168,1
"r3E52K95GF4uRE8CsJgiQw","Z5NeAvZhVLd5m_GR26gbhA","KTYNXnLKrd-0sBvaVwUYSw",3,0,0,0,"Nice atmosphere. Tasty food. Friendly service. But can't figure out why they had the doors wide open and no AC when it was 90+ outside. What were they thinking?!","2013-07-05 17:45:57","Fred",14,"2013-01-14 21:40:17",3.8,0.9952,29,1
"EWAorCSeJfLlNinG3tuyPg","wCRDsDW_LMcp5P5shBDZEQ","sYwiUHojCnVM7dZAhFWrmw",5,1,0,1,"Who knew you could get amazing liege waffles in Cambridge? The waffles here are incredibly soft and chewy with a nice crunch from the pearl sugar embedded into it. The iced coffee wasn't bad either, but really the waffle is the main star here.","2017-06-11 23:41:33","Nina",348,"2012-11-07 20:08:45",3.61,0.002,45,0
"62XDwwaldC5lw4Ezp9YgUA","uD4Yk8_TdRGpH29N8pClIA","5Gff_qqkRB8c4vexsaxFUA",1,0,1,0,"Worst buffet ever. $18.00 including gratuity for poor selection and nothing but grease ridden faire of shopping mall food court quality","2012-08-05 15:23:34","Andrew",89,"2010-10-10 16:51:53",3.56,0.996,20,1
"cl5LgqcFDYk8htz-FcbatQ","S9tMEN-HOW7xfX8CXUcB3w","4y49CSzDlkZB7nkyViZuzg",4,0,0,0,"I spent a weekend in Boston, visiting my sister who goes to college there (go terriers!). On my last day in Boston, before my flight we made a mad dash to Pinocchio's. And it was so worth the trouble of rushing through Cambridge and dealing with the T on a holiday weekend. This might be one of my favorite pizza places ever. But that list changes every time I find a new pizza place.","2008-11-15 17:47:28","Matt",145,"2007-12-05 15:48:16",3.89,0.9997,75,1
"lWyyK23ni18rhAxmOXAggw","TibCA-uW_E2AI7pkQGTJ9w","aDZFoFGgT1woBhD-zkIoLA",3,0,2,1,"You don't need me to tell you about Subway.  You already know everything you need to know about Subway.  This particular establishment shares seating with a few other restaurants in The Garage, including Felipe's and Chutney's.  That's pretty much all there is to know.

Oh, and (not that this will affect more than 1% of you) for some reason they run out of chocolate chip cookies partway through the day and there are never any left in the evening.  I mean, sure, nobody eats Subway for dinner anyway, but would it really hurt to bake fewer cookies of other types (of which there are inevitably many left over at the end of the day) and a few more chocolate chips?? /end rant","2014-03-29 02:43:18","Ana",45,"2014-03-25 15:11:02",3.8,0.006,125,0
"ThEaBuUdTEZbHvixsU07dw","_NTm9Xv0gDfafBQxR3uUyQ","QquRjeL-9ViL_u44j-4Q_A",1,1,0,0,"Joseph M and Katie r hit the nail on the head with this place. I am not sure what their problem is but when myself, my sister and her husband went to order, they basically told us the kitchen was closed 5 minutes after seating us. I haven't been back since but was so shocked i started writing on my own food blog because i had to get my experience out there. Here's my original review (this was a third visit too) from over one year ago:
""Having been a recently pleasured customer, I returned to enjoy another wonderful meal at Seoul Food Restaurant on Massachusetts Avenue in Cambridge MA at the intersection of Forest St and Mass Ave. Seoul Food is a tiny home style cooking Korean restaurant with seating for 20-22 patrons. I arrived at approximately 845pm (Seoul Food closes at 940pm according to owner) to eat dinner by myself; I was told I would have to wait as most of the tables were occupied (except for a six top, i.e. a six seat table, close to the kitchen). After having enjoyed my last meal, I agreed to the wait.

Fast forward fifteen minutes (900) and my roomates call - they inquire if they can join me for dinner. Of course, I ask the proprietor if he can serve three instead of 1 - no problem. A four top finishes their meal and the owner seats me at the table - It is approximately 905pm. I order some Kimchi and a soda (no alcohol served at this establishment). I am served my appetizers at 911pm (I know the time because I have a text message from my roommates that arrived at precisely that moment which informs me that they are parking the car on the corner and will be in Seoul Food in a minute). 

917pm. My roommates arrive. I leave the table to greet them at the door. We return to sit and the owner tells us the kitchen is CLOSED!!!!!! I had not even taken a bite of my Kimchi or sipped my soda (which, as I mention, had essentially arrived simultaneously to my roomates)."" oh well.","2010-10-28 02:42:28","Simon",879,"2010-10-24 14:08:33",3.85,0.9966,357,1
"L8Rt_Ox5XNOcx4Z3FrHYGg","bv5g9xdct8AW3AHQeyn7Lw","aDZFoFGgT1woBhD-zkIoLA",3,0,0,1,"Same ol subway food with a bland, no nonsense staff here.  Not that they're rude, but no smiles while they are making your sandwich here.  Other than that, decent, clean and fairly fast at this location.","2012-08-28 00:38:59","Jenn",1071,"2009-04-14 00:40:12",3.87,0,37,0
"iNA663jp1qLMClwhZ4MO-w","o5_0Oh4TgVWpGuSQdX_-0A","DgxdmF0mZef3SZSdMpJdEw",2,0,0,0,"Got coffee and pastry here.

The pastry was blah and the coffee okay. A little overrated but if you don't want chain coffee a nice thing to try.
Side notes- they sell groceries as well but they were very expensive but if you need a pepper in a pinch stop here. 

Will go back to try sandwich as I hear that is what is best and update.","2017-12-02 03:43:24","Kate",72,"2017-11-28 21:54:53",3.34,0.0012,68,0
"tXz6y_WqI8rcywmq2bkGlw","7kKR98_39f85kBLoI2e-fw","QquRjeL-9ViL_u44j-4Q_A",1,3,1,0,"There's one woman there who speaks English, maybe the owner, who is
not doing her business a favor, which is perhaps why there's nobody
there at lunchtime.  After we were served, she came over and told us
we had to mix our bibimbap really well so it would taste good.  One of
us was a bit slow, so she grabbed his flatware and did it for him.
After eating, one of us accidentally wrote down a tip of about 8%.
She saw that, and shouted ""Fix this!  Tip is 15%"", handing back the
slip  Then while going to the cash register she's cursing and mumbling
""Terrible. Nasty.""  I had the nerve to say, ""Well, tip is 15% if
you're happy with the service."" and she waved her finger threateningly
at me, saying ""Don;t you say anything.  Leave now.""  Whacko.  Plus,
though I love Korean food, theirs is mediocre at best.","2010-07-28 17:52:24","Paul",5,"2008-08-20 16:00:00",3,0.996,152,1
